"Year","GEO","DGUID","Gender (3a)","Economic family characteristics of persons (13)","Statistics (6C)","Age (8)","Individual MBM poverty status (7)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Poverty rate (%)","","0","units","0","","2354.2.1.4.4.6","12.9","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2354.2.1.4.4.7","46.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Total - Individual MBM poverty status","","0","units","0","","2354.2.1.4.5.1","375","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Poverty status - applicable","","0","units","0","","2354.2.1.4.5.3","375","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","In poverty","","0","units","0","","2354.2.1.4.5.4","25","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Not in poverty","","0","units","0","","2354.2.1.4.5.5","350","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Poverty rate (%)","","0","units","0","","2354.2.1.4.5.6","6.7","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Average poverty gap ratio (%)","","0","units","0","","2354.2.1.4.5.7","32.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Total - Individual MBM poverty status","","0","units","0","","2354.2.1.4.6.1","1555","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Poverty status - applicable","","0","units","0","","2354.2.1.4.6.3","1555","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","In poverty","","0","units","0","","2354.2.1.4.6.4","85","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Not in poverty","","0","units","0","","2354.2.1.4.6.5","1470","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Poverty rate (%)","","0","units","0","","2354.2.1.4.6.6","5.5","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Average poverty gap ratio (%)","","0","units","0","","2354.2.1.4.6.7","50.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Total - Individual MBM poverty status","","0","units","0","","2354.2.1.4.7.1","750","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Poverty status - applicable","","0","units","0","","2354.2.1.4.7.3","750","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","In poverty","","0","units","0","","2354.2.1.4.7.4","85","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Not in poverty","","0","units","0","","2354.2.1.4.7.5","665","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Poverty rate (%)","","0","units","0","","2354.2.1.4.7.6","11.3","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Average poverty gap ratio (%)","","0","units","0","","2354.2.1.4.7.7","40.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","Total - Individual MBM poverty status","","0","units","0","","2354.2.1.4.8.1","760","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","Poverty status - applicable","","0","units","0","","2354.2.1.4.8.3","760","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","In poverty","","0","units","0","","2354.2.1.4.8.4","30","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","Not in poverty","","0","units","0","","2354.2.1.4.8.5","730","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","Poverty rate (%)","","0","units","0","","2354.2.1.4.8.6","3.9","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","Average poverty gap ratio (%)","","0","units","0","","2354.2.1.4.8.7","22.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","Total - Individual MBM poverty status","","0","units","0","","2354.3.1.1.1.1","4875","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","Poverty status - applicable","","0","units","0","","2354.3.1.1.1.3","4875","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","In poverty","","0","units","0","","2354.3.1.1.1.4","180","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","Not in poverty","","0","units","0","","2354.3.1.1.1.5","4695","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","Poverty rate (%)","","0","units","0","","2354.3.1.1.1.6","3.7","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","Average poverty gap ratio (%)","","0","units","0","","2354.3.1.1.1.7","42.4","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2354.3.1.1.2.1","1000","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Poverty status - applicable","","0","units","0","","2354.3.1.1.2.3","1000","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","In poverty","","0","units","0","","2354.3.1.1.2.4","30","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Not in poverty","","0","units","0","","2354.3.1.1.2.5","970","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Poverty rate (%)","","0","units","0","","2354.3.1.1.2.6","3.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2354.3.1.1.2.7","26.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Total - Individual MBM poverty status","","0","units","0","","2354.3.1.1.3.1","285","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Poverty status - applicable","","0","units","0","","2354.3.1.1.3.3","285","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Not in poverty","","0","units","0","","2354.3.1.1.3.5","285","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Poverty rate (%)","","0","units","0","","2354.3.1.1.3.6","0.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Average poverty gap ratio (%)","","0","units","0","","2354.3.1.1.3.7","0.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2354.3.1.1.4.1","715","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Poverty status - applicable","","0","units","0","","2354.3.1.1.4.3","715","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","In poverty","","0","units","0","","2354.3.1.1.4.4","30","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Not in poverty","","0","units","0","","2354.3.1.1.4.5","685","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Poverty rate (%)","","0","units","0","","2354.3.1.1.4.6","4.2","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2354.3.1.1.4.7","26.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Total - Individual MBM poverty status","","0","units","0","","2354.3.1.1.5.1","280","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Poverty status - applicable","","0","units","0","","2354.3.1.1.5.3","280","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Not in poverty","","0","units","0","","2354.3.1.1.5.5","270","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Poverty rate (%)","","0","units","0","","2354.3.1.1.5.6","0.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Average poverty gap ratio (%)","","0","units","0","","2354.3.1.1.5.7","0.0","","","","1"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Total - Individual MBM poverty status","","0","units","0","","2354.3.1.1.6.1","1780","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Poverty status - applicable","","0","units","0","","2354.3.1.1.6.3","1780","","","","0"
"2021","Cavan Monaghan","2021A00053515013","Women+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","In poverty","","0","units","0","","2354.3.1.1.6.4","65","","","","0"
